epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,416.798,0.99512,0.8012,1.08962,0.78308,0.56171,0.62531,0.36931,1.41276,1.13195,1.39225,0.000257595,0.000257595,0.000257595
64,423.033,0.96883,0.77094,1.06989,0.74485,0.57766,0.6299,0.36841,1.44183,1.14501,1.42295,0.000250992,0.000250992,0.000250992
65,429.473,0.96105,0.76239,1.06335,0.78764,0.56837,0.62825,0.37635,1.41594,1.11191,1.41058,0.000244389,0.000244389,0.000244389
66,435.638,0.96018,0.75718,1.06765,0.80892,0.58074,0.6335,0.37822,1.3872,1.07462,1.38279,0.000237785,0.000237785,0.000237785
67,441.83,0.94886,0.76612,1.05679,0.83823,0.55936,0.62557,0.37189,1.39543,1.09329,1.39732,0.000231182,0.000231182,0.000231182
68,448.108,0.94969,0.77054,1.05238,0.81346,0.54564,0.62298,0.37403,1.38828,1.12705,1.39143,0.000224579,0.000224579,0.000224579
69,454.218,0.94796,0.75533,1.05581,0.75859,0.57781,0.63079,0.38057,1.38352,1.11378,1.37033,0.000217976,0.000217976,0.000217976
70,460.353,0.93163,0.75388,1.06446,0.77043,0.57101,0.63045,0.37929,1.38536,1.0937,1.38873,0.000211372,0.000211372,0.000211372
71,466.502,0.93605,0.7325,1.06124,0.73763,0.59415,0.63242,0.37714,1.39767,1.09874,1.39354,0.000204769,0.000204769,0.000204769
72,472.742,0.92079,0.71855,1.03418,0.72191,0.58793,0.62209,0.37317,1.41866,1.14436,1.39707,0.000198166,0.000198166,0.000198166
73,478.927,0.91106,0.71776,1.0348,0.7829,0.56947,0.62849,0.3714,1.40914,1.12617,1.41249,0.000191562,0.000191562,0.000191562
74,485.389,0.94754,0.73514,1.05032,0.78908,0.5743,0.63107,0.37436,1.4133,1.11853,1.40118,0.000184959,0.000184959,0.000184959
75,491.684,0.89959,0.72584,1.0313,0.72902,0.58827,0.62787,0.37801,1.38315,1.07561,1.39573,0.000178356,0.000178356,0.000178356
76,497.781,0.90502,0.71573,1.04819,0.80678,0.57149,0.63447,0.38005,1.38517,1.06552,1.40399,0.000171752,0.000171752,0.000171752
77,503.906,0.89908,0.72172,1.03462,0.79907,0.57022,0.63203,0.37902,1.38749,1.07769,1.39495,0.000165149,0.000165149,0.000165149
78,510.117,0.91679,0.71319,1.03563,0.78268,0.56107,0.62939,0.37218,1.38868,1.06827,1.39641,0.000158546,0.000158546,0.000158546
79,516.249,0.87812,0.69395,1.02774,0.83878,0.55573,0.63875,0.37555,1.3836,1.05252,1.38954,0.000151943,0.000151943,0.000151943
80,522.507,0.89973,0.70836,1.03579,0.80097,0.57768,0.63772,0.38556,1.36295,1.06809,1.38557,0.000145339,0.000145339,0.000145339
81,528.725,0.88502,0.68885,1.00958,0.76894,0.58883,0.63562,0.3837,1.37404,1.07227,1.38934,0.000138736,0.000138736,0.000138736
82,535.213,0.87324,0.68136,1.02346,0.78864,0.56978,0.63465,0.38126,1.39338,1.07437,1.4023,0.000132133,0.000132133,0.000132133
83,541.366,0.8971,0.70367,1.03409,0.81279,0.58105,0.64002,0.38401,1.39536,1.05562,1.40396,0.000125529,0.000125529,0.000125529
84,547.592,0.87605,0.68304,1.02288,0.78397,0.59418,0.63967,0.38362,1.39572,1.0552,1.40821,0.000118926,0.000118926,0.000118926
85,553.835,0.87024,0.68237,1.01846,0.80132,0.57439,0.63857,0.38217,1.38534,1.06082,1.4134,0.000112323,0.000112323,0.000112323
86,559.969,0.87433,0.69572,1.033,0.76902,0.58147,0.63351,0.38071,1.38247,1.0922,1.40444,0.00010572,0.00010572,0.00010572
87,566.067,0.90067,0.68892,1.02795,0.78161,0.59124,0.63923,0.38174,1.39515,1.07914,1.40055,9.91162e-05,9.91162e-05,9.91162e-05
88,572.245,0.87072,0.6916,1.02869,0.79433,0.59214,0.64389,0.38373,1.38684,1.06266,1.39922,9.25129e-05,9.25129e-05,9.25129e-05
89,578.448,0.85434,0.66965,1.01029,0.79473,0.57694,0.64397,0.38733,1.38326,1.05831,1.39678,8.59096e-05,8.59096e-05,8.59096e-05
90,584.76,0.8903,0.69149,1.01586,0.77347,0.58926,0.64153,0.38419,1.37431,1.04731,1.38443,7.93063e-05,7.93063e-05,7.93063e-05
91,593.015,0.89135,0.72272,1.03389,0.77482,0.59248,0.63818,0.37603,1.38867,1.06876,1.40531,7.2703e-05,7.2703e-05,7.2703e-05
92,599.233,0.88535,0.69343,1.00957,0.81395,0.57834,0.63797,0.36964,1.40622,1.0751,1.42981,6.60997e-05,6.60997e-05,6.60997e-05
93,605.309,0.84955,0.66124,1.00585,0.75917,0.58398,0.63268,0.37411,1.39921,1.07986,1.42104,5.94964e-05,5.94964e-05,5.94964e-05
94,611.318,0.82456,0.64614,0.99134,0.73535,0.60143,0.63128,0.36999,1.40274,1.07239,1.41965,5.28931e-05,5.28931e-05,5.28931e-05
95,617.387,0.82645,0.64757,0.99911,0.79619,0.57255,0.63186,0.37512,1.3901,1.05773,1.40672,4.62898e-05,4.62898e-05,4.62898e-05
96,623.464,0.83074,0.64967,0.99662,0.79184,0.57853,0.63448,0.37606,1.391,1.05583,1.41123,3.96865e-05,3.96865e-05,3.96865e-05
97,629.521,0.81699,0.63471,0.98682,0.80106,0.58077,0.63894,0.37836,1.39395,1.05583,1.41146,3.30832e-05,3.30832e-05,3.30832e-05
98,635.516,0.79953,0.6339,0.99289,0.81012,0.57985,0.63756,0.37961,1.38848,1.04645,1.40737,2.64799e-05,2.64799e-05,2.64799e-05
99,641.951,0.78844,0.63092,0.97004,0.79464,0.57206,0.63313,0.37816,1.38856,1.0547,1.40734,1.98766e-05,1.98766e-05,1.98766e-05
100,648.091,0.80937,0.63196,0.9761,0.79112,0.57747,0.6345,0.37624,1.39232,1.05769,1.41205,1.32733e-05,1.32733e-05,1.32733e-05
