epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,457.562,0.93308,0.73563,1.04565,0.766,0.61468,0.66884,0.38408,1.43964,1.1215,1.33957,0.000204769,0.000204769,0.000204769
72,463.794,0.92639,0.72217,1.03689,0.77882,0.61084,0.66869,0.38724,1.43226,1.15548,1.327,0.000198166,0.000198166,0.000198166
73,469.899,0.89383,0.71318,1.03526,0.77882,0.62289,0.67898,0.38717,1.43536,1.14152,1.34045,0.000191562,0.000191562,0.000191562
74,476.142,0.91548,0.71623,1.05282,0.79701,0.61585,0.67592,0.38261,1.45235,1.12407,1.35127,0.000184959,0.000184959,0.000184959
75,482.304,0.92114,0.71896,1.04176,0.78328,0.62277,0.6801,0.39399,1.43293,1.10465,1.34371,0.000178356,0.000178356,0.000178356
76,488.75,0.91114,0.73766,1.04895,0.80063,0.60591,0.68155,0.39546,1.43932,1.09456,1.34909,0.000171752,0.000171752,0.000171752
77,494.968,0.92688,0.71442,1.03073,0.76825,0.6254,0.68576,0.39904,1.44265,1.10817,1.35073,0.000165149,0.000165149,0.000165149
78,501.204,0.89306,0.71263,1.03837,0.7902,0.61857,0.68664,0.40179,1.43383,1.1319,1.34326,0.000158546,0.000158546,0.000158546
79,507.423,0.86313,0.67708,1.0233,0.77125,0.64554,0.6863,0.39877,1.41784,1.09481,1.32991,0.000151943,0.000151943,0.000151943
80,513.497,0.88593,0.70791,1.03769,0.79497,0.62882,0.68946,0.39622,1.42147,1.0951,1.33421,0.000145339,0.000145339,0.000145339
81,519.624,0.88151,0.68894,1.02098,0.78975,0.62757,0.68468,0.39737,1.42257,1.08044,1.34955,0.000138736,0.000138736,0.000138736
82,525.831,0.88357,0.68048,1.01949,0.77117,0.6385,0.68792,0.40221,1.42699,1.07839,1.35143,0.000132133,0.000132133,0.000132133
83,531.888,0.8878,0.70507,1.03109,0.82567,0.60675,0.69106,0.40035,1.41386,1.09077,1.33642,0.000125529,0.000125529,0.000125529
84,538.053,0.8885,0.68328,1.0222,0.77894,0.64045,0.69481,0.40509,1.40777,1.08584,1.33271,0.000118926,0.000118926,0.000118926
85,544.602,0.8699,0.67713,1.02031,0.7706,0.63897,0.68987,0.40171,1.4116,1.08931,1.3289,0.000112323,0.000112323,0.000112323
86,550.913,0.88286,0.67484,1.02209,0.77756,0.64064,0.68926,0.40214,1.40936,1.08632,1.33405,0.00010572,0.00010572,0.00010572
87,557.088,0.85084,0.67844,1.02012,0.7893,0.63166,0.69158,0.40527,1.4233,1.0873,1.34258,9.91162e-05,9.91162e-05,9.91162e-05
88,563.309,0.87655,0.68033,1.01929,0.78675,0.62023,0.6858,0.40153,1.41957,1.10072,1.33556,9.25129e-05,9.25129e-05,9.25129e-05
89,569.502,0.83743,0.66882,1.0056,0.7961,0.61485,0.68774,0.39566,1.42454,1.09647,1.33556,8.59096e-05,8.59096e-05,8.59096e-05
90,575.706,0.88829,0.67226,1.00597,0.77426,0.6299,0.68802,0.40031,1.4098,1.0783,1.33959,7.93063e-05,7.93063e-05,7.93063e-05
91,583.839,0.90745,0.74123,1.03233,0.80142,0.62055,0.68378,0.3916,1.43752,1.1338,1.35567,7.2703e-05,7.2703e-05,7.2703e-05
92,590.011,0.86572,0.69895,1.01009,0.78492,0.61811,0.68191,0.39224,1.43923,1.09592,1.36897,6.60997e-05,6.60997e-05,6.60997e-05
93,596.033,0.82789,0.65175,1.00435,0.79297,0.62603,0.68826,0.39336,1.43924,1.0981,1.36923,5.94964e-05,5.94964e-05,5.94964e-05
94,602.527,0.83654,0.65429,0.99345,0.77219,0.62399,0.68843,0.3934,1.43672,1.08937,1.36657,5.28931e-05,5.28931e-05,5.28931e-05
95,608.576,0.82286,0.63792,0.98267,0.77482,0.63617,0.68514,0.39228,1.43985,1.09995,1.37043,4.62898e-05,4.62898e-05,4.62898e-05
96,614.772,0.81368,0.62858,0.98681,0.75172,0.63339,0.68426,0.39601,1.43451,1.08838,1.36389,3.96865e-05,3.96865e-05,3.96865e-05
97,620.902,0.82685,0.63078,0.98545,0.76517,0.63529,0.68662,0.39429,1.43423,1.08622,1.36057,3.30832e-05,3.30832e-05,3.30832e-05
98,627.023,0.88084,0.74182,0.98973,0.78838,0.62223,0.6861,0.39583,1.43469,1.08351,1.36073,2.64799e-05,2.64799e-05,2.64799e-05
99,633.027,0.78479,0.61289,0.95885,0.77365,0.62864,0.68739,0.39651,1.43363,1.08025,1.36029,1.98766e-05,1.98766e-05,1.98766e-05
100,639.171,0.80361,0.62996,0.97119,0.77797,0.63039,0.68651,0.39538,1.4377,1.08286,1.36506,1.32733e-05,1.32733e-05,1.32733e-05
