epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,350.334,1.0175,0.82824,1.09996,0.7607,0.55559,0.60248,0.36097,1.40347,1.14612,1.34522,0.000303818,0.000303818,0.000303818
57,356.291,1.00541,0.82665,1.10429,0.73317,0.58096,0.61403,0.36111,1.39755,1.12877,1.33755,0.000297215,0.000297215,0.000297215
58,362.267,1.01688,0.82423,1.0916,0.78031,0.56259,0.61524,0.36405,1.41437,1.15641,1.34287,0.000290612,0.000290612,0.000290612
59,368.217,0.97729,0.81752,1.08752,0.78785,0.54868,0.61447,0.35782,1.4026,1.14141,1.33886,0.000284009,0.000284009,0.000284009
60,374.546,0.98173,0.8008,1.07767,0.78863,0.57745,0.61736,0.36524,1.38581,1.11532,1.33238,0.000277405,0.000277405,0.000277405
61,380.455,0.99753,0.8483,1.08113,0.7409,0.58162,0.61386,0.36103,1.39232,1.12316,1.32811,0.000270802,0.000270802,0.000270802
62,386.506,0.98724,0.77996,1.07024,0.7615,0.55013,0.61512,0.36216,1.40405,1.08925,1.34671,0.000264199,0.000264199,0.000264199
63,392.477,0.97911,0.79035,1.08139,0.74434,0.58503,0.61995,0.36452,1.39192,1.11816,1.34728,0.000257595,0.000257595,0.000257595
64,398.522,0.97564,0.76856,1.057,0.70137,0.58397,0.60905,0.36648,1.40459,1.14817,1.35451,0.000250992,0.000250992,0.000250992
65,404.45,0.97199,0.76348,1.06766,0.73461,0.57516,0.60997,0.36335,1.40225,1.17355,1.3321,0.000244389,0.000244389,0.000244389
66,410.461,0.94567,0.75527,1.06361,0.7258,0.5879,0.61574,0.3631,1.39404,1.14385,1.32969,0.000237785,0.000237785,0.000237785
67,416.487,0.91531,0.73049,1.05202,0.74893,0.5813,0.61735,0.36595,1.39317,1.14135,1.32898,0.000231182,0.000231182,0.000231182
68,422.714,0.92112,0.73596,1.04066,0.79896,0.57121,0.63113,0.36733,1.39578,1.11905,1.3333,0.000224579,0.000224579,0.000224579
69,428.718,0.95113,0.73908,1.05692,0.78213,0.57374,0.62345,0.36743,1.39355,1.13125,1.34565,0.000217976,0.000217976,0.000217976
70,434.717,0.93225,0.75576,1.05623,0.78184,0.57131,0.61888,0.36479,1.38584,1.1117,1.34258,0.000211372,0.000211372,0.000211372
71,440.742,0.93249,0.73694,1.05192,0.76355,0.55986,0.60831,0.36144,1.40047,1.15007,1.3686,0.000204769,0.000204769,0.000204769
72,446.76,0.93457,0.72939,1.03469,0.78371,0.56389,0.61785,0.36611,1.39609,1.16139,1.34244,0.000198166,0.000198166,0.000198166
73,452.69,0.88239,0.70744,1.04293,0.77884,0.579,0.62649,0.37735,1.37757,1.1214,1.33361,0.000191562,0.000191562,0.000191562
74,458.755,0.93871,0.73873,1.04274,0.82094,0.56963,0.63055,0.37955,1.36426,1.06958,1.32753,0.000184959,0.000184959,0.000184959
75,464.722,0.91946,0.73859,1.03951,0.82087,0.56502,0.62777,0.38081,1.37836,1.07764,1.34845,0.000178356,0.000178356,0.000178356
76,471.012,0.90608,0.72079,1.04254,0.82537,0.55255,0.61565,0.36918,1.4063,1.13476,1.35603,0.000171752,0.000171752,0.000171752
77,476.965,0.90558,0.7084,1.03253,0.80761,0.56194,0.61151,0.37219,1.38115,1.10961,1.34266,0.000165149,0.000165149,0.000165149
78,482.989,0.90598,0.71566,1.04746,0.81044,0.56305,0.61951,0.3743,1.36795,1.09343,1.33899,0.000158546,0.000158546,0.000158546
79,488.971,0.89274,0.70115,1.03107,0.82583,0.56253,0.62597,0.37064,1.37377,1.07405,1.34149,0.000151943,0.000151943,0.000151943
80,495.023,0.91022,0.71322,1.03908,0.81559,0.55928,0.62705,0.37645,1.37417,1.06536,1.34351,0.000145339,0.000145339,0.000145339
81,500.995,0.89639,0.69803,1.02903,0.76685,0.59186,0.63727,0.38122,1.36721,1.0568,1.34218,0.000138736,0.000138736,0.000138736
82,507.108,0.87533,0.67823,1.01926,0.77731,0.59371,0.63521,0.37709,1.38072,1.08955,1.34233,0.000132133,0.000132133,0.000132133
83,513.083,0.87898,0.68586,1.01591,0.80663,0.57424,0.63469,0.38152,1.37821,1.07197,1.33566,0.000125529,0.000125529,0.000125529
84,519.479,0.88978,0.68124,1.02585,0.80932,0.58402,0.63227,0.37997,1.37162,1.07784,1.3338,0.000118926,0.000118926,0.000118926
85,525.438,0.8882,0.68587,1.02533,0.79436,0.57918,0.63298,0.38239,1.37286,1.07362,1.32939,0.000112323,0.000112323,0.000112323
86,531.509,0.87197,0.67824,1.02991,0.79003,0.57061,0.63278,0.37824,1.38115,1.08196,1.33579,0.00010572,0.00010572,0.00010572
87,538.523,0.86039,0.67086,1.0224,0.73164,0.60501,0.63315,0.38036,1.37747,1.06234,1.3404,9.91162e-05,9.91162e-05,9.91162e-05
88,544.576,0.8893,0.67955,1.01378,0.78245,0.59795,0.639,0.37929,1.37587,1.06841,1.3408,9.25129e-05,9.25129e-05,9.25129e-05
89,550.56,0.84792,0.66984,0.99634,0.78866,0.59632,0.64034,0.38,1.37457,1.08847,1.34406,8.59096e-05,8.59096e-05,8.59096e-05
90,556.614,0.87028,0.66136,0.99975,0.76572,0.59705,0.63551,0.3818,1.3721,1.07878,1.34979,7.93063e-05,7.93063e-05,7.93063e-05
91,564.234,0.9065,0.73361,1.0256,0.73155,0.60558,0.62524,0.36923,1.41398,1.13936,1.36985,7.2703e-05,7.2703e-05,7.2703e-05
92,570.534,0.90002,0.70519,1.0217,0.79817,0.5816,0.62868,0.3666,1.39447,1.10818,1.35679,6.60997e-05,6.60997e-05,6.60997e-05
93,576.373,0.84731,0.66331,1.01184,0.78409,0.59018,0.62031,0.36795,1.38334,1.09483,1.35282,5.94964e-05,5.94964e-05,5.94964e-05
94,582.274,0.83595,0.65432,0.99387,0.75808,0.59308,0.62058,0.37077,1.36398,1.07344,1.3445,5.28931e-05,5.28931e-05,5.28931e-05
95,588.163,0.84378,0.65148,0.99216,0.75832,0.59854,0.62521,0.37434,1.35536,1.07172,1.33479,4.62898e-05,4.62898e-05,4.62898e-05
96,594.026,0.81673,0.63239,0.97858,0.81001,0.57667,0.62615,0.37912,1.35341,1.0752,1.33638,3.96865e-05,3.96865e-05,3.96865e-05
97,599.916,0.82697,0.63971,0.98446,0.80223,0.58379,0.6263,0.37849,1.35358,1.06526,1.33716,3.30832e-05,3.30832e-05,3.30832e-05
98,605.817,0.83995,0.64844,0.99974,0.75157,0.60482,0.62729,0.37585,1.35558,1.05619,1.33716,2.64799e-05,2.64799e-05,2.64799e-05
99,611.731,0.79743,0.62304,0.97173,0.74248,0.60743,0.62993,0.37757,1.35236,1.05383,1.33768,1.98766e-05,1.98766e-05,1.98766e-05
100,617.834,0.82285,0.6402,0.98699,0.74193,0.60588,0.62602,0.37719,1.3493,1.05972,1.33581,1.32733e-05,1.32733e-05,1.32733e-05
